comment_id,comment_text,like_count,reply_count,emojis
UgzwBoUCbiFReGqZe7l4AaABAg,İlk gündən anlamışdım ki bu sevgin sonu qəm qüssə və bir ömür əzab yaşamaqdır məhz bunu bilə bilə sonunun istirab oldugunu bilə bilə hər açılan yeni günün bir ümidlə xos bitəcəyini arzuladım amma yenədə bunlar sadəcə arzu olaraq bitdi.,13,1,
UgwAgVRErHxfJ3wNN6B4AaABAg,.),1,0,
Ugzlljm1fLZIYETNNxh4AaABAg,Heç vaxt bir mahniya gore aglamamişdim amma bu mahni mene çox pis yerden vurdu Boyuk Dərdi😢,4,0,😢
Ugx_qKmxU4DvG5bWvAh4AaABAg,Elza xanım xaiş edirəm bu cür müsiqilərin ardı gəlsin. Mən aktyoram mahnısı da hədsiz bəyənilmişdi sizə bu cür musiqilər çox yaraşır,1,0,
UgwWDtfFb6maldQLpNR4AaABAg,😔😔,1,0,😔😔
Ugz77TtWFR2hZHPmxWZ4AaABAg,"Məncə Elza hamını trollayır şeirləri ilə. Çünki bu cür mahnı yazan, oxuyan insanın şeirləri ancaq troll ola bilər. ƏFSANƏSƏN ELZA!",2,0,
UgzukrfBuoT7ul1BIDp4AaABAg,Mùkemmelll🤌,2,0,🤌
UgyHNPYEasRRorm0Q_94AaABAg,"2000ci illərdə aztvdə hansısa serialda ilk dəfə eşitmişdim çox duyğulanmışdım,səhnə Dəmir Yolu vağzalında çəkilmişdi bilənlər varsa yazardı həmin filmi😢",2,0,😢
Ugz4oPAYG2HeaU2vji14AaABAg,🥀,1,0,🥀
UgytcOhjiL4h2pjJMhJ4AaABAg,Babam yadima duşdu 🖤,4,0,🖤
Ugz1l3YZuVQu0-sd0Sl4AaABAg,İlk defe elza Seyidcahanin bu mahnısi məni ağlatdı ❤️‍🩹🥺,1,0,❤🩹🥺
UgwOE61lowya3tYEUBd4AaABAg,Her kes sevdiyini düşünür bu mahnını dinləyəndə mən isə nənəmi..,1,0,
Ugw32T63o1iO_DzpUah4AaABAg,Xoşbəxtsən  Həvva?🥲💔,1,0,🥲💔
UgyHa1E8tv3RjXG2L2R4AaABAg,2 iyun 2024 supper,1,0,
UgxXmLuk8nLJR92cRBt4AaABAg,Bele mahnı oxudu heçkim başa düşmedin sonra düşdü milletin beyin seviyesine boş boş şeirler yazdı,1,0,
Ugx6F97qsks9d1FGL9Z4AaABAg,"18 yaşım olmağına baxmayaraq, özüm də müxtəlif şeirlərin müəllifiyəm. Bəlkə də Elza xanımın “bu nə mənasız şeirlərdi?” Dediyimiz şeirlərinin altında nələrsə yatır və biz görmürük, anlamırıq. Ancaq bu mahnıya müsbət sözlərdən başqa heç birşey deyə bilmərik. Sadəcə möhtəşəm!",82,0,
Ugy3ot_jXUa_z2QO2A14AaABAg,Yalvarıram gəlmə sabah 😢,4,0,😢
Ugw6ZjXDI0zfuNLyL6J4AaABAg,💔,2,0,💔
Ugw6rkZndIzAqr6-N5l4AaABAg,Yalvarıram gəlmə sabah...),3,0,
Ugz2cLjVopK6gcL4Gul4AaABAg,"Doğurdanda son görüşümüz son vidamız imiş, nə biləydim onu son dəfə görəcəmmiş nə biləydim bilsəydim buraxmazdım onu nə biləydim ki onun ölüm xəbəri ilə oyanacam yuxudan… Doğurdanda bu son görüş səni mənnən aldı, doğurdanda güllərimiz soldu…. Elza demiş (dərdim qəddimi əyəcək) 😔",4,0,😔
UgzlrxsYAulSD6szef94AaABAg,Gözəl👍,1,0,👍
Ugyd_d4ZyU4__jgi9hd4AaABAg,Çox gözldi🤤🤤🤤,0,0,🤤🤤🤤
Ugz0I-4p5m1hnbqwR0t4AaABAg,😢😢😢😢😢,0,0,😢😢😢😢😢
UgyaNQw9XFSCNeAB98Z4AaABAg,Bəlkədə Elzanı Bəstələdiyi Mahnılar xəstə edib şeirlərinə dəli etdi?!🖤😔,2,0,🖤😔
UgzdXMCDIZ660AEXvgV4AaABAg,Atamin en cox sevdiyi mahni idi😔😔,3,0,😔😔
UgwGFRDn4rIFs7TxFpl4AaABAg,2024 -de qulaq asanlar 🥲,219,9,🥲
Ugzy3fg4NYxoR9kpeON4AaABAg,Ela oxuyursuz ama werler korlayir elza xanim,1,0,
Ugz80EeM4txyzrKHWRZ4AaABAg,2024də qulaq asanlar yorumu bəyənin,8,0,
UgyXBoTWwmT-5mhgtPV4AaABAg,Nə vaxtsa düşünməzdim ki elza xanımın bir mahnısını bu qədər sevəcəm,0,0,
UgzPEB4twixH5RXmVkZ4AaABAg,Mahnı aparır 😢,1,0,😢
UgwW4OetCpSQFT4wwBB4AaABAg,"Əvvəl bu müsiqini başa düşmək istəmirdim,balaca idim indi böyüdükcə başa düşürəm hər şeyi❤️‍🩹",1,0,❤🩹
UgyqngvGyEQcDGfqMk54AaABAg,"Kaş bütün mahnılar bu janırda olsa, tara əhəmyət verilsə, və çox möhtəşəmdir demək olar.",2,0,
UgyC20jTeVYKvtmuMMN4AaABAg,"Mən Əgərə Bilsəydim ki  Həmin gün onu Son dəfə Görəcəm Həmin gün Onu Heç vaxt Buraxmazdım 26.04.2021.
Daha 3, il keçib  evlənib uşağları var Mənsə Bir Qadından Ayrılıb Bütün qadınlardan Küsdüm Həyat dəvam Sənin üçün Mənsə Sənin Buraxdığın Həmin gün Həmin Saat da qalmışam hələdə. Xoşbəxt ol Təki.",6,0,
UgxHQefpe-VrQhwgSgd4AaABAg,"Gozel mahni oldugunu blirdim.
Özume hesr edeceyimi bilmirdim...",5,0,
UgzmZaJ5EvsWlGu1SI54AaABAg,Heqqeten eserdir bu mahni.👍,5,0,👍
UgwVMgeVXvCFLaftFON4AaABAg,❤,1,0,❤
UgxPjWG1uMRo45WRThd4AaABAg,Kash..ehh neyseee,1,0,
UgyvhCR98WMCMqQK3kp4AaABAg,bilsəydim ki o gün son dəfə görəcəm səni möhkəm qucaqlayıb bagrima basardım ətrini çəkərdim bir daha ciyarima 🥀,1,0,🥀
Ugz24pPNoFfhZlBwe8N4AaABAg,O qədər içdən oxuyur ki,4,0,
UgwQMZuBVZE0EQD5jbx4AaABAg,Elza xanım belə mahnılar oxudu bizmi qulaq asmadiq😢,2,1,😢
UgypKgmrXVuVlp1XxzN4AaABAg,kimin bu mahniya aid xatiresi var paylassin .,1,0,
UgxK6d9wAE5S9mDcBeF4AaABAg,her gun dinleyirem,1,0,
Ugwa093ejZObdwkFaJB4AaABAg,Bu mahnı mənə rəhmətlik nənəmi xatırlatdı😭😭😭😭😭🥺,0,0,😭😭😭😭😭🥺
UgzaP6t5o7E1xkeTcLp4AaABAg,Elza xanım həqiqətən sizi az adam anlayır mən səsinizin vurğunuyam Sizi indi anlamasalarda vaxt  gelecek anlayacaqlar,0,0,
UgyWDJG6q42N1JHch194AaABAg,klipe reklama ehtiyaci olmayan mahni,2,1,
UgwnQmuJXwZUX0zBVeN4AaABAg,ozude cox gozel xanimdi.Lazimsiz şeirler yazmasa mahnilarina mohur vurur.Birde olari Elza kimi oxuyan olmayacaq😊,0,0,😊
Ugzav9aYIOxgp46pt694AaABAg,ela bu xanimin sesi cox gozeldi.Oxudugu bestelediyi musiqiler cox mohtesemdi.,0,0,
Ugwf2AfMLQGGR-_09TV4AaABAg,Bu əsəri dinlədikcə Atam yadima düşür. Düz 10il evvel bizə son vida etdi ve köçdü dünyadan. Yaxınlarınizin qədrini bilin. Sonra gec olacaq....,0,0,
Ugww5JJJt922n7mmtux4AaABAg,Ayda mezelenmek yerine kütle bu mahnılarını dinlese…🤍,7,0,🤍
UgysOTy0OU51D-bRk0R4AaABAg,"SÖZLƏRİ
Açılmasın, qoy, bu səhər,
Gətirəcək mənə kədər.
Ürəyimi söküb didər
Bu son vida, bu son görüş…
Acı xatirələr qalacaq,
Yenə qəlbim dolacaq,
Səni məndən qoparacaq
Bu son vida, bu son görüş…

Nəqərat:
Yalvarıram, gəlmə sabah,
Ayrılığın olub agah,
İşlədəcək böyük günah
Bu son vida, bu son görüş.
Kaş, bu görüş olmayaydı,
Günlərimiz solmayaydı,
Səni məni almayaydı
Bu son vida, bu son görüş.

Böylə dərdə kim dözəcək?
Dərdim qəddimi əyəcək,
Əlimi səndən üzəcək
Bu son vida, bu son görüş.
Bu can kimə desin dərdin?
Qırma belin sən bu mərdin,
Məni ondan sən döndərdin,
Bu son vida, bu son görüş.

Açılmasın, qoy, bu səhər,
Gətirəcək mənə kədər.
Ürəyimi söküb didər
Bu son vida, bu son görüş…
Darıxıram, çatmır havam,
Dağılacaq sabah yuvam,
Tutacaqdır mənə divan
Bu son vida, bu son görüş.",2,0,
UgzdXeRROIeW-XRbAIV4AaABAg,başı var amma oxumur buna deyilire,1,1,
UgwyrozMvs_lKlri2cJ4AaABAg,Özümü çox inandırmağa çalışdım onun düzgün insan olduğuna. Çox yanıldım. Məsləhətim qarşı tərəfdən əvvəldən səhv gördünüzsə silin. Heçkim 2-ci şansa layiq deyil. Layiq olan ilk şansını dəyərləndirər sənə qarşı səhv etməz.,0,0,
UgzTv-UaK1VHmsD7F994AaABAg,❤❤❤,0,0,❤❤❤
UgykmVNNo7NkrH8p4hx4AaABAg,"Bu əsəri bəstələmək, ifa etmək üçün gərək bir insanın üst səviyyəli bir ruhu, zövqü olsun.. 
P.S Bu rəyi oxuyan ey gözəl adam, düzələcək hər şey, üzmə gözəl ruhunu. Başa düşürəm çətindir hər şey. Bu əsərə üz tutmusansa, deməli üzgünsən.. sıxma o gözəl ürəyini, başqa musiqiyə keçid al .. 🌒🌃",6,1,🌒🌃
UgyBlz6POMRbdP4W-rp4AaABAg,Elza seyidcahan məni şok etdi.😊,1,0,😊
UgyGLZOzFkiOx130iMB4AaABAg,Bir gün menim kimi gələcək insanlar menim yorumuma baxacaq.....,51,2,
UgzZOExekeBFzUaeMzB4AaABAg,"Gəlsən bele bağişlayacam Ama gəlmə 😔🥹
Mən sənə qişda yay oldum ama sən mənə ümüd verib atdin
Ad günümdə beleə gəlmədin 😊😔00:00 gözlədim gözlərimdən yaş axa axa yasdiqa başımı qoydum ama sən yqzmadin 😊😔 Allahdan Hər gün sənin dönməyini arzulayiram Sən getdin gülüşüm getdi 🥹😊 Kədər gəldi yerinə Allah hec kəsi Mənim düşüdüyüm çarəsizliyə salamasin 23,27❤️‍🩹Səni sevirəm Qızım❤",0,0,😔🥹😊😔😊😔🥹😊❤🩹❤
UgywDKrNxpyCCx6jHdl4AaABAg,…,2,0,
UgyuLKgTf_a6K8kvKVV4AaABAg,Kaş şeirleri qoyub kənara belə musiqilər bəstə etsə daha yaxşı olardı,4,0,
Ugys1nYFamfza0Yl6D54AaABAg,Musiqi budu indi yoxdu belə mahnılar olsa da yetəri dəyər verilməz,0,0,
UgwYO4Pk_nCYz1gvjx94AaABAg,Elza Seyidcahan another love yaza bilerdi amma Tom Odell in basi ucun deyil son vidani yazmaq,1,0,
UgxferPLnzjMGKVXoVF4AaABAg,Mahnıya qulaq asan hamı fikirə gedir,5,0,
UgzbgMzS0IP3IYAy_2F4AaABAg,Yek mugenni halal olsun Elza xanim'a.,0,0,
UgyoFicRrg0SgnwksUl4AaABAg,"Son vidalar bəlkə də bizi neçə -neçə qəlb qırıqlıqlarından,yalanlardan,
faciələrdən xilas etdi!Amma o “kaş  ki”lər …",1,0,
UgwVdch4wzmBAo4LUFB4AaABAg,"Kaş o gün son görüşümüz olduğunu biləydim. Səni elə həyəcanla görüşməyə çağırıb, tərk olunmazdım. Özümə verdiyim sualların cavabını hələ də tapa bilmirəm. “Xətrin əzizdi” deyəcəm, amma son danışmağımızda o xətri də məhv elədin, Fərid. Səni ölənə qədər, hətta öləndən sonra da bağışlamayacam.",0,0,
Ugx0Q9PuPwVap2rXCIh4AaABAg,"Ağlıma gəlməzdi ki , Elza xanımın bu mahnısını bu qədər sevəcəm..🖤🙂",483,4,🖤🙂
Ugz9a1f9a-U-GQ7Iofh4AaABAg,"Aradan deyil illər,qərinələr də keçsə,çox çətinliklər görsək də,parça-parça olub hər parçamızdan yenidən doğsaq da,yerlə bir elədin qürurumuBağışlamağı bacarmadım səni,bağışla.Çox sevdim səni,Allaha əmanətim ol,əzizim..29 avgust 2021..",2,0,
Ugz8uARAwzKeBzMGfeh4AaABAg,CANIM ANAM.ELE DARIXIRAM SENSIZ.HER SEYIMI OZUNLE APARDIN.KASKI ANALAR OLMEZ OLARDI😢,0,0,😢
UgxglcsHiQhg2kDV76t4AaABAg,Son vida🪶,0,0,🪶
UgyIi8qt39RKxk_1ZBZ4AaABAg,"1 hefte evvel Bilmeden son gorusum, 1 gun evvel ise bilerey ise son vidam)",0,0,
UgxguTVcM7_MUimEoeF4AaABAg,"1 hefte evvel Bilmeden son gorusum, 1 gun evvel ise bilerey ise son vidam)",1,0,
Ugx3FxXKjjwH3VYhBzx4AaABAg,Kaş bu görüş olmayaydı Heydər 💔,0,0,💔
UgxLJccUNiGZlrR9S8t4AaABAg,Sənətkar!,0,0,
UgwWhyaV7qTLDjoe_H94AaABAg,Bu mahnını bir birimizə Elza xanımın şeir demiyən vaxtları atmışdığ.İllər nə qəribə tez keçir,0,0,
UgzFeaMnjHK06Q2tFoB4AaABAg,😢😢,0,0,😢😢
UgxHgtNECXGd2Iw2ncN4AaABAg,AYDAAA NİYƏ PİS HİSS ETDİRİR BU ŞƏKİL + MUSİQİ,1,0,
UgyOBnnQOINAtBVE3mZ4AaABAg,6ay evvel bi oglanla tanis oldum oglan meni taniyrdi men ise onu yox biz bu oglanla instda flan takiblesdik bu mene yazdi bele bele yaxin olmaga basladiq bu mene her gun yazirdi men ise onu hec tanimrdim bu mene dediki meni mektebde yaxsi axtar gorsen mede axtardim tapdim oglani basladiq bele yaxin olmaga bu menim ad gunumj flan tebrik eledi her gun yazirdi mene bu mene bi defe dediki seni sevirem mede zarfat bilib yox dedim ozume soz vermisdimki bide hec kimle danismayacam bu mene nece defe dedi seni sevirem flan men nece defe yox dedim axir vaxtlar bu mene yazmirdi mende cox darixirdim buna gore men yazirdim bele bele danisirdig her gun onunla bir gordumki men sevmeye baslayiram demeye qerar aldim dedim o ise mene yox dedi men de pis oldum buna dosduma danisdim onun sabahsi gunu onu basqa qizla gordum ne qeder pis oldugum bildirmesmde cox pis olmusdum o da bunu gorub o qizla deyib gulub danisrdi ozmu aglamag ucun gucele tutmusdum eve geldim dosdum mene yazib dediki o qizla bu sevgili imiş oxdugum an dunya basima yixildi agladim beynimdeki sesler susmurdu onun sekilerine mesajlara baxa baxa qalmisdim usdune 1 hefte flan kecmisdi helde ozume gele bilmirdim hamini qirdim men içden içe olerken o orda xosbext idi o qizla ve men anladimki layiq olan layiq oldugu insani tapir isder ozuvu oldur isder ne et geden geri qaytmir bunu oyredim men indi o xosbextdi mende gunlermi hele bele kecirem ozum ucun ama bunu bilsin onu helde sevirem 🥲...,1,0,🥲
UgzSsJYKnF7tgABDaMN4AaABAg,Bir soz vare min acini yeyerem 1 sirinin xatirine...Elza Xanim bu mahniniz o seirlerinizi sildi apardi beynimden....,1,0,
UgwbmSi-xE1uRUHZIHB4AaABAg,Elza xala sən neynədün,1,0,
Ugz4Pke-hp5p8oMKr-14AaABAg,Elza xanımın normal olduğu vaxtlardı belə möhtəşəm mahnı olmaz,0,0,
Ugy9BqKhVzE9xiH8lJN4AaABAg,Bir gün bu mahnı ilə qolumu kəsəcəyim aglıma gəlməzdi...,1,0,
UgwqpBROSuJ-8sQMVap4AaABAg,"Böyük Sənətkar Elza Seyidcahanı illər sonra onun yoxluğunda Hər kəs anlayacaq. Hər şeirin mənalı olduğunu hər kəs anlayacaq, Hər ifanın necə bir  Zövq olduğunu anlayacaq.",0,0,
Ugw-zlir9ayCz2HsPY14AaABAg,Yağmur hələdə səni sevirəm,0,0,
Ugyt_sMx9TNpR7B_2eF4AaABAg,"Kaş son görüş olduğunu bilerdim, 7il keçib helede tek peşmanlığım odur, aon vida olduğunu bilsem bit neçə saniyə artıq sarılar, fərqli baxardım gözlerine üzüne.. Xoşbəxt ol əşi, ən əsası odur, yaşıyırıq məcbur, birdən ölsəm ehtiyacın olar olmaram deyə.",1,0,
UgwEpUVJ3iih_DwepAZ4AaABAg,super,1,0,
UgyrmHOVHK3Sn5_-0bZ4AaABAg,Aydaa heç tesevvur elemezdim ki Elza xanimin bele mahnisi var min şeiri bu mahniya görə görməzdən gələrik,1,0,
UgxIcef1fY4O_zoWhNp4AaABAg,Cox adam TikTok’da gorub geldiyini yazir ama Elza xanimin senetine beled olanlar bu mahnini illerdir dinleyirler. Bu bir şahəsərdir.,0,0,
Ugz4PrEHI7zFNDQktF94AaABAg,Elza çox talantlıdı. Amma elə böyük əsərlər yazdı ki başı xarab oldu Yıldız Tilbə kimi,0,0,
UgzepJ59I9-_JMi6Dg54AaABAg,Başı var amma oxumur da,0,0,
Ugx_2IzJsVgcS9U5L094AaABAg,"Bu elə bir mahıdır ki, 7 il sonra koment bildirsəm də tutar🥲",10,0,🥲
Ugz9gpod6PuLgtVrFIJ4AaABAg,😍😍,0,0,😍😍
UgwJ77TGJ10PgHmjbXJ4AaABAg,"Aygün Bəyləri ölümündən sonra kəşf etdim. Bir ara durmadan musiqilərinə qulaq asırdım, səsi hüzur verirdi. Reallıqdan sanki uzaqlaşırdım. Bu mahnıyla da dünən rastlaşdım. Yaxşı ki gec olmadı. Belə möhtəşəm əsər yaratdığınız üçün çox sağ olun💖",3,0,💖
Ugw_9045AvJVh-Hc7tJ4AaABAg,❤❤❤,0,0,❤❤❤
Ugzz5ayWZ-OGr8T6cV54AaABAg,Dinləyərkən yaşadığım hissləri ifadə edə bilmirəm. Dəhşətdir🔥,412,1,🔥
UgwCVHtsWx4KAePkdr54AaABAg,Ele bu mahniya gore sene  Halal olsun .,2,0,
UgyKm1AVKchZYmzkML14AaABAg,Azərbaycanın ən gözəl bestakar ve musiqicisi ❤,1,0,❤
Ugz2JuD-vqMuKAy9hEt4AaABAg,YALVARIRAM…,0,0,
Ugx9d5LpP54Rl5rxKCV4AaABAg,Necə gözəll ifa edib sənətkar🫠❤,1,0,🫠❤
Ugx9fOoyH5OOyywwxLt4AaABAg,Açılmasın qoy bu səhər….darıxıram çatmır havam….yaşayan anlayar ancaq…,0,0,
UgwMOZ-JLwzOBCQ6ai54AaABAg,"Шикарный Голос.
Шикарное исполнение
БРАВО
❤❤❤",8,0,❤❤❤
UgzkMJfjAS3UNxJLw4x4AaABAg,Nə gözəl mahnisan sən belə,0,0,
UgxN43sQd68VCs54MrJ4AaABAg,Həyatımda en çok değer verdiyim birini itirdim ilk defe sevildim. Ama oda getdi,0,0,
UgwaBXQWuM0srCoRRmx4AaABAg,Kaş bu görüş olmayaydı..,1,0,
UgwFBS2rrAGgwly-9jV4AaABAg,Instagramdan aglayaraq geldim...,0,0,
Ugz5Zyf2r9wOG_gru494AaABAg,😏😏😏,0,0,😏😏😏
UgwgRzB0LBWXeecxwKF4AaABAg,Indiki kur kucukler ne qanir mahni nedir,0,1,
UgwZ4oZfLJPyBGluCmJ4AaABAg,Elza Seyidcahanlı Another love'i yaza bilərdə amma Tom Odell heç vaxt Son vidayı yaza bilməzdi,2,0,
UgyHyNFKovSzKzzp-vB4AaABAg,Kim deyərdiki bi gün Elzanıda  dinleyeceyik,0,0,
UgxLdTDn8wsOBwgpGNR4AaABAg,Allah sizə ömür versin.. sizi hamı seve bilməz..sevenlerde adi adamlar deyil .. həyatı dərk edən adamlar di.. Siz bu xalq üçün hayıfsiz..❤ bu gecə mahnınizi ne qədər dinləsəmde  doymuram ❤,1,0,❤❤
Ugyz9DN9H9vU6SVivYV4AaABAg,Möhtəşəmmmmm🤤🥹❤️,0,0,🤤🥹❤
UgyzSkUgpXYLcnVdfAR4AaABAg,2024-hələdə qulsaq asan mən,0,0,
UgwZSUpfYgjGk5Dt0qt4AaABAg,"İçimizdə söyləyə bilmədiyimiz sözlər, vidalaşa bilmədiyimiz insanlar qalıb. 
Şair demiş : Her kesin bir gideni vardır, içinden bir türlü uğurlayamadığı…",0,0,
Ugxw6hpEACBRK6nJ_e54AaABAg,BU MAHNIVA QURBAN OLSUN ŞERLƏRİN😅 AY ELZA❤,2,0,😅❤
UgxfNdilLlHvDY0eWZJ4AaABAg,Həmişə üzümüzü güldürən Elizanin bele içdən son vida mahnısını oxuyanda başa düşür insan hər şeyi.,1,0,
Ugy0YCKNwcY9cZ3sQ5Z4AaABAg,https://youtu.be/2mBbi-jfjOo?si=jECP1giumJG8xbgC,0,0,
UgygroLHvLoDxzWc_bF4AaABAg,"0:22 musiqi ""peşəkarcasına"" oğurlanmış plaqiyatdır. The Professional (1981 film)",0,1,
UgxTdlRE6pzAHe9_SYN4AaABAg,🐥💜...🥺,0,0,🐥💜🥺
UgybS7G10rAWQWFl2h94AaABAg,Möhtəşəmmmmmm❤❤❤,0,0,❤❤❤
UgwiUxw8GAHcMPI7Zf54AaABAg,Canım ay mamam😢😢😢.Xəstəxanaya getdiyin günə lənət olsun.Karona səni bizdən aldı😢😢😢.,1,0,😢😢😢😢😢😢
UgxBRCbLfGWvK8L1y7R4AaABAg,Kas bu gorus olmayaydi……..,0,0,
Ugxv22ODhua2i48wjlx4AaABAg,Eşitdiyim ən gözəl mahnılardan biri.,12,1,
UgzK8UtIa-AoV5gzQOJ4AaABAg,2024,0,0,
UgwTCGVwOawPl_CdXRZ4AaABAg,Üreyım agrıdı❤️‍🩹,0,0,❤🩹
UgxJYA3aedeSSTh1w2d4AaABAg,Elzanin .aktyor klipi usagligimizin xatiresi,0,0,
Ugyzr4JuIU1eIe_5kMB4AaABAg,Böyüyende başa düşürsen bezi mahnıları..,0,0,
UgxpmxCvdsNYG5uakBB4AaABAg,Nə biləydim son görüşümüz belə olacağ,0,0,
UgzJmJl8Y5MouWzLyC14AaABAg,Bu mahnının sözlerinin müellifi kimdir bilen var?,0,0,
UgzfJUr8_8qCud9S69p4AaABAg,Tiktokdan qelenler super mahnıdı,5,0,
Ugyn2RhApD4Xf5FzkQ94AaABAg,kaş Spotify və ya apple music də əlavə olunsa idi. 😕,2,0,😕
UgzRuNUHSSS4DyArKXV4AaABAg,"Bunu yazıram xatirə qalsın 🥀
His edirəm çox az qalıb 💔 yazdığım  vaxt 💔🥀25.03.2024  saat 21:47💔🥀",5,3,🥀💔💔🥀💔🥀
UgxVeuX4K2bCzBu09Xx4AaABAg,Bele gözəl musiqinin elzanin olduğunu gördükdə şoka düşdüm,2,0,
UgwGdNznGpGh4wEW-rN4AaABAg,❤,0,0,❤
Ugxp8nwMjJVqgraPpZJ4AaABAg,Çox gozel,3,0,
UgxGg3k7Zx16fxLeszF4AaABAg,"İlkim və sonumsan,əbədimsən.
Bütün vidalar heçdir, nəfəs aldığım müddətcə hər sabahım sənə qurban sevgilim)B",11,0,
UgzIwamkLsIcj1Vu6l54AaABAg,bu ne idi bele,0,0,
UgzxMEx_4xY573FuUQF4AaABAg,Bu mahnınin indi yada düşmesi🥹,0,0,🥹
Ugw4PYkXvla0bi2tfgZ4AaABAg,Bəlkə nə vaxtsa bu mahnını dinləməyə gəlib mənim yorumumla qarşılaşarsan bəlkə artıq evli olacaqsan bəlkədə həyatında başqa biri olacaq  amma kaşki o son görüş səni mənən almayaydı sevdiyim...27.04.2023 Əlvida sevdiyim adam🤍🥲,6,0,🤍🥲
UgxgLutwo_5NGiGiARV4AaABAg,elza seyidcahan another love oxuya biler  amma tom odel son vidani oxuya bilmez,9,0,
Ugzc7-0tkqGz0dSxIjN4AaABAg,Mahnını dolu dolu yaşıyaraq ifa edib çox möhtəşəmdir.,232,0,
UgwYdi7W5ar51KOuryt4AaABAg,Kaş bütün mahnıların belə gözəl olardı..,13,0,
Ugxs56vNXnBqZYShfjl4AaABAg,"o qeder kuslukler oldu ayriliglar oldu. get gellerde qaldig amma araya basqa biri girdise sen menim konul hovuzunda bogulub gedersen demisdim,  elede oldu.",3,0,
Ugx948SqUf33wNi0qHh4AaABAg,"Bəzən sadəcə unuda bilməyəcəyin keçmişdə yaşayarsan . Hansı ki , olan və yaşananları sənə yalnızca xatirələr dolu şəkillər xatırladar . Bu günün və gələcəyin yalan və önəmsiz gələr sənə . Çünki sən hələdə ötənlərdə yaşarsan və onları doğru sayarsan . Kimsə bilməz kimin nə yaşadığını və nələri yaşatdığını , çünki bəzən sadəcə susub yola davam etməyə məcbur olarsan .  Bizlər sanki unudulmağa məhkumlar , unutmamağa isə lənətlənmişik . #23mart#təbriklər#unudulmazım",2,0,
Ugw_J5U_7-JEuluQs694AaABAg,🖤🥀,2,0,🖤🥀
UgzLd17Z4-Mclwginid4AaABAg,Bir kruq da tərifləyək  nə olacaqki.),3,0,
UgwZmGoq368zrEIJbi14AaABAg,Gedin İradənin Kimdir günahkar ? mahnısını da dinləyin o da trend olacaq bir vaxt. Bir də Azərinin Gözlərini aç mahnısı))),3,0,
Ugx8hCs8EPglJFI_sfR4AaABAg,Bir mahnısi artıx onun xalq artisdi olduğunu subut eder.onu anlamax her zovqzüzün işi deyil.,3,0,
Ugw0IDHMMDVyuWz3-kF4AaABAg,soz atdigimizcun bagisla...,13,0,
Ugz0JR-1vRhyiKA1JdJ4AaABAg,Möhtəşəm əsər ❤,5,0,❤
UgyIuUiCw1TJLtXYDDd4AaABAg,"Acı xatirən qalacaq,yenə qəlbim dolacaq 🫀🍷 HALAL OLSUN ELZA XANIMA",12,0,🫀🍷
Ugxm2L57FiEPtRFFLiB4AaABAg,"Senden xebersiz dunen oz icimde Son Vidami etdim sene. Son Vidani cox etmisem bilirem. Amma ilk defe idiki bir isaret cixdi qarsima. Ve qerar verdim.Artiq bu sondu. Ozume soz verdim. Xosbext olacam. Yeniden baslayacam ,yeni hekayemi yazacam bu sefer sonu yaxsi biten bir hekaye✨",2,0,✨
UgyWSVvJJ5dg2LIbofV4AaABAg,Elzanın en gözel mahnısı budur mence. Ses tonuda çox qeşeydir. Lap keçmişi xatırladır adama🥲,33,0,🥲
UgxeFs9AhqxFe-p6h694AaABAg,Elza bajı nağardın sən,2,0,
UgyvcSsjz91k9B4fgNB4AaABAg,Mukemmeldi,2,0,
Ugz4Y6GreVy1tTLj6cB4AaABAg,"Sözləri:
Açılmasın qoy bu səhər 
Gətirəcək mənə kədər
Ürəyimi,ürəyimi söküb gedər
Bu son vida,bu son vida,bu son vida, bu son görüş
Acı xatirələrin qalacağ
Yenə qəlbin dolacağ
Səni məndən qoparacağ
Bu son vida,bu son vida,bu son vida, bu son görüş


Yalvarıram ,gəlmə sabah
Ayrılığın olub agah 
İşlədəcək böyük günah 
bu son vida, bu son görüş
Yalvarıram ,gəlmə sabah
Ayrılığın olub agah 
İşlədəcək böyük günah 
bu son vida, bu son görüş
Kaş bu görüş olmayaydı
Güllərimiz solmayaydı 
Səni məndən,Səni məndən almayaydı
Bu son vida,bu son görüş

Böylə,böylə dərdə kim dözəcək
Dərdi qəddimi əyəcək
Əlimi,əlimi səndən üzəcək
Bu son vida,bu son vida,bu son vida, bu son görüş

Bu can kimə desin dərdin
Qırma belin sən bu mərdin
Məni ondan,məni ondan sen döndərdin 
Bu son vida,bu son vida,bu son vida, bu son görüş

Yalvarıram ,gəlmə sabah
Ayrılığın olub agah 
İşlədəcək böyük günah 
bu son vida, bu son görüş
Yalvarıram ,gəlmə sabah
Ayrılığın olub agah 
İşlədəcək böyük günah 
bu son vida, bu son görüş
Kaş bu görüş olmayaydı
Güllərimiz solmayaydı 
Səni məndən,Səni məndən almayaydı
Bu son vida,bu son görüş

Açılmasın qoy bu səhər 
Gətirəcək mənə kədər
Ürəyimi,ürəyimi söküb gedər
Bu son vida, bu son görüş

Darıxıram çatmır havam 
Dağılacaq sanma yuva
Tutacaqdır,tutacaqdır mənə güman
Bu son vida, bu son görü.

Kaş bu görüş olmayaydı
Güllərimiz solmayaydı 
Səni məndən,Səni məndən almayaydı
Bu son vida,bu son görüş",834,15,
